id_pedido,data_pedido,data_entrega,transportadora,regiao,status,valor
1203,2026-02-07,2026-02-11,FastLog,Norte,entregue,205.72
1204,2026-02-20,2026-02-26,Speedy,Sudeste,atraso,412.34
1205,2026-03-04,2026-03-07,Speedy,Sudeste,entregue,183.83
1206,2026-01-04,2026-01-09,LogX,Centro-Oeste,atraso,643.7
1207,2026-01-01,2026-01-03,FastLog,Centro-Oeste,entregue,742.43
1208,2026-01-08,2026-01-14,Speedy,Sul,atraso,935.32
1209,2026-01-29,2026-02-04,FastLog,Centro-Oeste,atraso,314.93
1210,2026-02-24,2026-03-01,LogX,Sul,atraso,952.7
1211,2026-01-03,2026-01-09,FastLog,Sudeste,atraso,110.1
1212,2026-02-01,2026-02-08,FastLog,Sul,atraso,622.86
1213,2026-01-10,2026-01-15,FastLog,Sul,atraso,104.28
1214,2026-03-15,2026-03-16,LogX,Nordeste,entregue,899.09
1215,2026-03-24,2026-04-01,FastLog,Centro-Oeste,atraso,553.32
1216,2026-02-03,2026-02-07,LogX,Sul,entregue,685.88
1217,2026-03-28,2026-04-06,LogX,Sudeste,atraso,840.0
1218,2026-02-24,2026-03-02,LogX,Norte,atraso,192.8
1219,2026-02-01,2026-02-02,LogX,Sul,entregue,86.66
1220,2026-02-19,2026-02-22,Speedy,Centro-Oeste,entregue,884.94
1221,2026-01-07,2026-01-10,FastLog,Nordeste,entregue,349.19
1222,2026-01-08,2026-01-12,LogX,Sudeste,entregue,172.53
1223,2026-03-06,2026-03-12,FastLog,Nordeste,atraso,495.04
1224,2026-02-26,2026-03-05,FastLog,Norte,atraso,618.39
1225,2026-03-08,2026-03-12,LogX,Sul,entregue,79.42
1226,2026-03-29,2026-04-04,LogX,Sul,atraso,311.15
1227,2026-03-28,2026-03-29,UltraShip,Centro-Oeste,entregue,81.16
1228,2026-02-28,2026-03-08,LogX,Sul,atraso,449.32
1229,2026-03-13,2026-03-20,UltraShip,Sudeste,atraso,900.35
1230,2026-02-23,2026-03-04,FastLog,Norte,atraso,983.52
1231,2026-03-08,2026-03-11,FastLog,Nordeste,entregue,655.2
1232,2026-02-20,2026-02-22,FastLog,Norte,entregue,203.56
1233,2026-01-08,2026-01-09,FastLog,Sul,entregue,910.56
1234,2026-02-03,2026-02-06,LogX,Nordeste,entregue,540.44
1235,2026-02-04,2026-02-09,Speedy,Centro-Oeste,atraso,196.06
1236,2026-03-29,2026-03-31,FastLog,Norte,entregue,925.64
1237,2026-03-19,2026-03-22,UltraShip,Nordeste,entregue,769.6
1238,2026-02-01,2026-02-05,Speedy,Nordeste,entregue,745.12
1239,2026-02-15,2026-02-22,FastLog,Nordeste,atraso,723.72
1240,2026-01-16,2026-01-19,FastLog,Sudeste,entregue,240.32
1241,2026-03-09,2026-03-18,FastLog,Norte,atraso,250.46
1242,2026-02-06,2026-02-14,FastLog,Nordeste,atraso,703.88
1243,2026-02-23,2026-02-27,FastLog,Norte,entregue,258.74
1244,2026-03-26,2026-03-27,LogX,Nordeste,entregue,466.74
1245,2026-01-14,2026-01-15,FastLog,Centro-Oeste,entregue,792.9
1246,2026-02-24,2026-02-25,LogX,Centro-Oeste,entregue,794.75
1247,2026-02-17,2026-02-18,UltraShip,Centro-Oeste,entregue,480.6
1248,2026-03-23,2026-03-31,Speedy,Sul,atraso,802.58
1249,2026-01-07,2026-01-10,UltraShip,Nordeste,entregue,846.69
1250,2026-03-15,2026-03-21,FastLog,Sul,atraso,672.04
1251,2026-01-07,2026-01-10,LogX,Norte,entregue,267.0
1252,2026-02-02,2026-02-07,LogX,Sul,atraso,310.31
1253,2026-01-23,2026-01-30,FastLog,Norte,atraso,349.1
1254,2026-03-26,2026-03-28,FastLog,Norte,entregue,160.96
1255,2026-01-19,2026-01-25,Speedy,Norte,atraso,309.5
1256,2026-01-19,2026-01-25,Speedy,Sul,atraso,249.04
1257,2026-02-05,2026-02-08,LogX,Nordeste,entregue,482.56
1258,2026-01-29,2026-02-04,LogX,Sul,atraso,913.02
1259,2026-03-01,2026-03-06,LogX,Nordeste,atraso,149.26
1260,2026-03-23,2026-03-25,FastLog,Nordeste,entregue,734.25
1261,2026-01-02,2026-01-11,LogX,Norte,atraso,702.92
1262,2026-01-01,2026-01-09,FastLog,Sul,atraso,140.97
1263,2026-02-16,2026-02-19,FastLog,Nordeste,entregue,926.44
1264,2026-03-10,2026-03-18,UltraShip,Centro-Oeste,atraso,590.05
1265,2026-01-20,2026-01-29,LogX,Nordeste,atraso,395.54
1266,2026-01-11,2026-01-14,Speedy,Centro-Oeste,entregue,768.71
1267,2026-01-02,2026-01-05,LogX,Sul,entregue,294.5
1268,2026-03-08,2026-03-10,LogX,Sul,entregue,708.83
1269,2026-03-28,2026-04-05,FastLog,Sul,atraso,87.73
1270,2026-01-12,2026-01-13,FastLog,Nordeste,entregue,847.44
1271,2026-01-20,2026-01-28,FastLog,Sudeste,atraso,475.76
1272,2026-01-05,2026-01-12,Speedy,Nordeste,atraso,654.86
1273,2026-02-06,2026-02-13,Speedy,Nordeste,atraso,260.18
1274,2026-02-07,2026-02-10,LogX,Norte,entregue,693.22
1275,2026-01-09,2026-01-10,LogX,Norte,entregue,783.63
1276,2026-02-22,2026-02-26,UltraShip,Nordeste,entregue,499.55
1277,2026-02-13,2026-02-22,FastLog,Centro-Oeste,atraso,636.84
1278,2026-03-27,2026-04-01,FastLog,Norte,atraso,483.51
1279,2026-01-24,2026-01-25,LogX,Nordeste,entregue,899.39
1280,2026-03-22,2026-03-27,Speedy,Sudeste,atraso,522.98
1281,2026-03-15,2026-03-23,UltraShip,Centro-Oeste,atraso,849.72
1282,2026-01-30,2026-02-07,FastLog,Sul,atraso,811.28
1283,2026-02-28,2026-03-05,UltraShip,Nordeste,atraso,439.98
1284,2026-03-28,2026-04-06,Speedy,Nordeste,atraso,268.58
1285,2026-03-22,2026-03-23,FastLog,Centro-Oeste,entregue,435.78
1286,2026-03-22,2026-03-26,LogX,Norte,entregue,834.91
1287,2026-01-14,2026-01-17,LogX,Norte,entregue,266.25
1288,2026-01-09,2026-01-11,UltraShip,Norte,entregue,548.21
1289,2026-02-09,2026-02-17,FastLog,Sul,atraso,815.79
1290,2026-03-07,2026-03-14,Speedy,Centro-Oeste,atraso,385.8
1291,2026-01-25,2026-02-03,LogX,Centro-Oeste,atraso,660.1
1292,2026-03-14,2026-03-16,Speedy,Norte,entregue,283.35
1293,2026-01-22,2026-01-26,LogX,Norte,entregue,153.82
1294,2026-01-04,2026-01-10,LogX,Sudeste,atraso,804.67
1295,2026-01-26,2026-01-29,Speedy,Sudeste,entregue,144.02
1296,2026-02-27,2026-03-07,Speedy,Nordeste,atraso,307.81
1297,2026-01-29,2026-02-01,UltraShip,Nordeste,entregue,862.35
1298,2026-03-28,2026-03-30,FastLog,Centro-Oeste,entregue,379.15
1299,2026-02-06,2026-02-09,Speedy,Centro-Oeste,entregue,974.39
1300,2026-03-16,2026-03-22,FastLog,Sul,atraso,980.75
1301,2026-03-11,2026-03-13,LogX,Sul,entregue,304.86
1302,2026-01-18,2026-01-26,LogX,Sudeste,atraso,88.93
1303,2026-03-26,2026-03-27,LogX,Nordeste,entregue,719.81
1304,2026-02-11,2026-02-18,LogX,Sudeste,atraso,478.44
1305,2026-02-10,2026-02-12,UltraShip,Sudeste,entregue,145.72
1306,2026-02-07,2026-02-13,FastLog,Nordeste,atraso,722.15
1307,2026-02-03,2026-02-05,Speedy,Sul,entregue,79.62
1308,2026-01-17,2026-01-19,LogX,Nordeste,entregue,876.69
1309,2026-02-06,2026-02-14,FastLog,Norte,atraso,181.72
1310,2026-01-25,2026-01-27,FastLog,Norte,entregue,170.95
1311,2026-03-17,2026-03-24,UltraShip,Norte,atraso,216.89
1312,2026-03-28,2026-03-31,UltraShip,Centro-Oeste,entregue,962.25
1313,2026-03-27,2026-04-04,UltraShip,Sul,atraso,708.51
1314,2026-03-26,2026-04-02,UltraShip,Sul,atraso,811.3
1315,2026-01-27,2026-02-04,FastLog,Centro-Oeste,atraso,427.75
1316,2026-02-26,2026-03-05,LogX,Sudeste,atraso,369.5
1317,2026-01-31,2026-02-06,Speedy,Norte,atraso,272.76
1318,2026-01-06,2026-01-13,LogX,Norte,atraso,506.62
1319,2026-02-09,2026-02-14,LogX,Sudeste,atraso,574.24
1320,2026-01-12,2026-01-19,LogX,Nordeste,atraso,650.19
1321,2026-02-22,2026-02-23,LogX,Nordeste,entregue,294.26
1322,2026-03-12,2026-03-13,LogX,Sul,entregue,951.22
1323,2026-01-10,2026-01-19,FastLog,Centro-Oeste,atraso,211.27
1324,2026-02-14,2026-02-19,LogX,Sul,atraso,967.37
1325,2026-01-17,2026-01-22,LogX,Nordeste,atraso,64.11
1326,2026-01-26,2026-01-29,LogX,Sudeste,entregue,507.07
1327,2026-03-26,2026-03-31,FastLog,Sul,atraso,366.7
1328,2026-03-03,2026-03-06,Speedy,Norte,entregue,476.67
1329,2026-02-15,2026-02-24,FastLog,Norte,atraso,592.13
1330,2026-03-05,2026-03-14,LogX,Sudeste,atraso,463.81
1331,2026-01-02,2026-01-08,Speedy,Nordeste,atraso,444.1
1332,2026-02-23,2026-02-24,LogX,Norte,entregue,746.09
1333,2026-03-06,2026-03-13,FastLog,Norte,atraso,701.58
1334,2026-02-20,2026-02-27,Speedy,Centro-Oeste,atraso,841.61
1335,2026-02-22,2026-02-26,LogX,Sul,entregue,287.46
1336,2026-02-05,2026-02-13,Speedy,Nordeste,atraso,629.05
1337,2026-01-26,2026-02-01,Speedy,Sul,atraso,605.94
1338,2026-01-29,2026-02-02,Speedy,Nordeste,entregue,401.25
1339,2026-01-21,2026-01-25,LogX,Norte,entregue,511.75
1340,2026-01-11,2026-01-13,FastLog,Centro-Oeste,entregue,348.09
1341,2026-02-09,2026-02-11,FastLog,Sul,entregue,184.75
1342,2026-01-11,2026-01-15,LogX,Norte,entregue,253.11
1343,2026-02-05,2026-02-10,LogX,Nordeste,atraso,150.24
1344,2026-02-28,2026-03-08,LogX,Sul,atraso,698.92
1345,2026-02-08,2026-02-14,FastLog,Sul,atraso,677.69
1346,2026-02-23,2026-02-27,FastLog,Norte,entregue,953.08
1347,2026-02-24,2026-03-03,LogX,Sul,atraso,743.19
1348,2026-01-24,2026-02-01,FastLog,Centro-Oeste,atraso,99.44
1349,2026-01-22,2026-01-24,Speedy,Centro-Oeste,entregue,890.03
1350,2026-03-10,2026-03-17,FastLog,Norte,atraso,869.54
1351,2026-02-25,2026-02-27,LogX,Nordeste,entregue,471.15
1352,2026-02-02,2026-02-04,UltraShip,Norte,entregue,606.57
1353,2026-02-05,2026-02-13,FastLog,Centro-Oeste,atraso,977.27
1354,2026-01-20,2026-01-22,LogX,Sudeste,entregue,555.69
1355,2026-03-24,2026-04-02,FastLog,Sudeste,atraso,910.06
1356,2026-03-22,2026-03-23,Speedy,Sul,entregue,128.89
1357,2026-03-03,2026-03-12,LogX,Sul,atraso,231.5
1358,2026-03-14,2026-03-15,LogX,Sudeste,entregue,468.72
1359,2026-01-26,2026-01-28,LogX,Centro-Oeste,entregue,605.52
1360,2026-03-07,2026-03-13,UltraShip,Sul,atraso,825.42
1361,2026-03-14,2026-03-20,FastLog,Norte,atraso,988.85
1362,2026-03-14,2026-03-15,FastLog,Norte,entregue,419.41
1363,2026-02-09,2026-02-16,UltraShip,Centro-Oeste,atraso,95.04
1364,2026-01-17,2026-01-25,LogX,Sul,atraso,811.11
1365,2026-01-01,2026-01-03,UltraShip,Norte,entregue,624.16
1366,2026-03-30,2026-04-07,LogX,Sul,atraso,238.62
1367,2026-03-02,2026-03-11,Speedy,Sul,atraso,520.09
1368,2026-02-12,2026-02-18,LogX,Norte,atraso,755.19
1369,2026-02-11,2026-02-16,Speedy,Sudeste,atraso,781.89
1370,2026-01-25,2026-02-03,UltraShip,Norte,atraso,524.64
1371,2026-02-08,2026-02-17,LogX,Centro-Oeste,atraso,339.95
1372,2026-02-04,2026-02-05,FastLog,Nordeste,entregue,975.06
1373,2026-01-03,2026-01-06,FastLog,Norte,entregue,680.19
1374,2026-02-13,2026-02-22,FastLog,Sul,atraso,437.83
1375,2026-02-20,2026-02-22,FastLog,Sul,entregue,316.44
1376,2026-01-12,2026-01-16,LogX,Norte,entregue,744.55
1377,2026-01-19,2026-01-23,LogX,Nordeste,entregue,280.07
1378,2026-02-13,2026-02-15,LogX,Norte,entregue,213.12
1379,2026-02-28,2026-03-03,LogX,Nordeste,entregue,553.34
1380,2026-02-18,2026-02-21,Speedy,Nordeste,entregue,325.49
1381,2026-03-02,2026-03-03,FastLog,Centro-Oeste,entregue,647.46
1382,2026-01-17,2026-01-23,FastLog,Sul,atraso,162.04
1383,2026-03-15,2026-03-23,FastLog,Sul,atraso,672.19
1384,2026-02-26,2026-03-01,LogX,Nordeste,entregue,319.13
1385,2026-02-24,2026-03-01,FastLog,Sul,atraso,50.23
1386,2026-02-16,2026-02-17,FastLog,Sudeste,entregue,170.59
1387,2026-01-12,2026-01-19,LogX,Nordeste,atraso,936.93
1388,2026-03-03,2026-03-04,Speedy,Sul,entregue,873.99
1389,2026-03-21,2026-03-30,FastLog,Sudeste,atraso,271.93
1390,2026-03-29,2026-04-06,Speedy,Centro-Oeste,atraso,789.45
1391,2026-03-24,2026-03-31,Speedy,Sul,atraso,628.14
1392,2026-01-08,2026-01-15,Speedy,Sudeste,atraso,972.36
1393,2026-01-21,2026-01-26,UltraShip,Norte,atraso,404.93
1394,2026-03-22,2026-03-27,FastLog,Norte,atraso,697.39
1395,2026-03-28,2026-04-02,FastLog,Sudeste,atraso,110.36
1396,2026-03-21,2026-03-22,UltraShip,Nordeste,entregue,426.43
1397,2026-03-11,2026-03-19,LogX,Nordeste,atraso,965.63
1398,2026-03-13,2026-03-14,LogX,Sul,entregue,562.03
1399,2026-01-25,2026-01-29,Speedy,Norte,entregue,323.49
1400,2026-03-23,2026-04-01,Speedy,Nordeste,atraso,164.26
1401,2026-03-30,2026-04-08,UltraShip,Nordeste,atraso,718.35
1402,2026-01-12,2026-01-17,UltraShip,Norte,atraso,662.61
1403,2026-01-15,2026-01-19,Speedy,Centro-Oeste,entregue,405.24
1404,2026-02-28,2026-03-03,FastLog,Nordeste,entregue,953.39
1405,2026-01-26,2026-01-29,UltraShip,Sudeste,entregue,71.09
1406,2026-01-26,2026-01-31,FastLog,Sul,atraso,338.54
1407,2026-02-16,2026-02-17,FastLog,Nordeste,entregue,925.02
1408,2026-02-01,2026-02-06,UltraShip,Nordeste,atraso,354.89
1409,2026-01-10,2026-01-16,FastLog,Centro-Oeste,atraso,289.64
1410,2026-01-16,2026-01-23,FastLog,Sudeste,atraso,557.51
1411,2026-03-12,2026-03-21,FastLog,Sul,atraso,832.61
1412,2026-01-17,2026-01-20,UltraShip,Nordeste,entregue,147.99
1413,2026-01-23,2026-01-25,LogX,Sul,entregue,945.87
1414,2026-01-26,2026-01-29,Speedy,Norte,entregue,805.32
1415,2026-03-26,2026-04-04,FastLog,Nordeste,atraso,222.19
1416,2026-03-27,2026-04-03,Speedy,Nordeste,atraso,726.41
1417,2026-01-07,2026-01-16,Speedy,Norte,atraso,415.71
1418,2026-01-14,2026-01-16,LogX,Centro-Oeste,entregue,432.18
1419,2026-03-20,2026-03-25,LogX,Nordeste,atraso,794.13
1420,2026-01-07,2026-01-11,FastLog,Sul,entregue,964.65
1421,2026-01-09,2026-01-11,UltraShip,Sudeste,entregue,170.32
1422,2026-02-17,2026-02-26,Speedy,Sul,atraso,449.6
1423,2026-03-13,2026-03-22,UltraShip,Centro-Oeste,atraso,506.89
1424,2026-02-28,2026-03-06,LogX,Sudeste,atraso,407.5
1425,2026-03-28,2026-04-03,Speedy,Sul,atraso,395.03
1426,2026-03-23,2026-03-31,Speedy,Sul,atraso,99.66
1427,2026-02-08,2026-02-14,Speedy,Norte,atraso,701.26
1428,2026-01-18,2026-01-19,UltraShip,Centro-Oeste,entregue,464.4
1429,2026-02-28,2026-03-04,LogX,Norte,entregue,235.05
1430,2026-01-17,2026-01-24,FastLog,Sudeste,atraso,825.23
1431,2026-01-14,2026-01-16,Speedy,Norte,entregue,812.43
1432,2026-01-31,2026-02-09,Speedy,Centro-Oeste,atraso,512.07
1433,2026-01-24,2026-02-01,LogX,Nordeste,atraso,333.53
1434,2026-03-01,2026-03-09,FastLog,Nordeste,atraso,656.19
1435,2026-02-14,2026-02-21,LogX,Sudeste,atraso,323.74
1436,2026-01-03,2026-01-07,LogX,Nordeste,entregue,274.21
1437,2026-02-06,2026-02-08,LogX,Norte,entregue,743.99
1438,2026-02-12,2026-02-15,Speedy,Sudeste,entregue,88.31
1439,2026-02-09,2026-02-15,Speedy,Centro-Oeste,atraso,140.03
1440,2026-03-31,2026-04-05,FastLog,Sudeste,atraso,56.45
1441,2026-02-24,2026-03-04,LogX,Sudeste,atraso,195.3
1442,2026-03-28,2026-04-03,FastLog,Sul,atraso,115.54
1443,2026-02-08,2026-02-14,FastLog,Sul,atraso,996.01
1444,2026-01-15,2026-01-16,Speedy,Sudeste,entregue,324.37
1445,2026-01-04,2026-01-08,UltraShip,Nordeste,entregue,191.8
1446,2026-03-27,2026-04-01,LogX,Sul,atraso,278.95
1447,2026-01-25,2026-01-28,Speedy,Centro-Oeste,entregue,939.32
1448,2026-01-13,2026-01-22,UltraShip,Norte,atraso,544.15
1449,2026-03-23,2026-03-24,Speedy,Sul,entregue,396.58
1450,2026-02-02,2026-02-08,FastLog,Sudeste,atraso,879.72
1451,2026-01-16,2026-01-22,UltraShip,Nordeste,atraso,425.24
1452,2026-02-11,2026-02-16,LogX,Norte,atraso,368.26
1453,2026-03-07,2026-03-12,LogX,Sul,atraso,246.92
1454,2026-02-24,2026-03-01,FastLog,Nordeste,atraso,408.91
1455,2026-02-11,2026-02-17,LogX,Nordeste,atraso,350.85
1456,2026-02-03,2026-02-11,FastLog,Nordeste,atraso,693.44
1457,2026-01-30,2026-02-01,FastLog,Sudeste,entregue,325.1
1458,2026-01-13,2026-01-19,LogX,Centro-Oeste,atraso,598.34
1459,2026-01-13,2026-01-14,Speedy,Nordeste,entregue,112.6
1460,2026-01-18,2026-01-22,UltraShip,Norte,entregue,231.72
1461,2026-02-01,2026-02-04,LogX,Sul,entregue,437.04
1462,2026-02-08,2026-02-17,UltraShip,Norte,atraso,940.1
1463,2026-02-15,2026-02-18,UltraShip,Sudeste,entregue,408.39
1464,2026-01-29,2026-02-04,Speedy,Sudeste,atraso,680.87
1465,2026-03-03,2026-03-04,FastLog,Norte,entregue,292.33
1466,2026-03-03,2026-03-09,Speedy,Centro-Oeste,atraso,170.68
1467,2026-02-26,2026-03-02,UltraShip,Sudeste,entregue,105.61
1468,2026-01-16,2026-01-24,Speedy,Sudeste,atraso,340.14
1469,2026-02-25,2026-03-06,LogX,Norte,atraso,199.78
1470,2026-01-10,2026-01-14,LogX,Sudeste,entregue,215.31
1471,2026-01-30,2026-02-05,Speedy,Centro-Oeste,atraso,772.72
1472,2026-01-25,2026-01-26,LogX,Centro-Oeste,entregue,65.05
1473,2026-03-25,2026-03-29,FastLog,Centro-Oeste,entregue,579.92
1474,2026-01-05,2026-01-12,LogX,Sul,atraso,410.49
1475,2026-03-06,2026-03-07,Speedy,Centro-Oeste,entregue,531.22
1476,2026-02-18,2026-02-26,UltraShip,Centro-Oeste,atraso,584.69
1477,2026-01-03,2026-01-09,FastLog,Sul,atraso,347.7
1478,2026-02-14,2026-02-19,UltraShip,Nordeste,atraso,330.35
1479,2026-01-14,2026-01-23,LogX,Sudeste,atraso,746.73
1480,2026-01-30,2026-02-01,Speedy,Centro-Oeste,entregue,877.71
1481,2026-03-09,2026-03-14,Speedy,Sudeste,atraso,232.95
1482,2026-01-18,2026-01-24,Speedy,Norte,atraso,142.74
1483,2026-03-03,2026-03-10,UltraShip,Sudeste,atraso,902.91
1484,2026-02-06,2026-02-11,LogX,Sul,atraso,382.4
1485,2026-01-25,2026-02-03,UltraShip,Sudeste,atraso,573.75
1486,2026-02-17,2026-02-18,FastLog,Sudeste,entregue,391.57
1487,2026-03-06,2026-03-13,Speedy,Sudeste,atraso,169.51
1488,2026-02-22,2026-03-01,Speedy,Nordeste,atraso,609.87
1489,2026-03-20,2026-03-24,Speedy,Nordeste,entregue,548.88
1490,2026-03-14,2026-03-23,FastLog,Norte,atraso,242.84
1491,2026-01-15,2026-01-20,UltraShip,Sul,atraso,479.28
1492,2026-02-18,2026-02-22,FastLog,Sudeste,entregue,807.1
1493,2026-03-29,2026-04-05,FastLog,Sudeste,atraso,610.9
1494,2026-03-09,2026-03-13,Speedy,Sudeste,entregue,142.07
1495,2026-01-12,2026-01-15,LogX,Sudeste,entregue,570.62
1496,2026-02-28,2026-03-09,Speedy,Nordeste,atraso,717.6
1497,2026-02-06,2026-02-14,LogX,Norte,atraso,803.07
1498,2026-03-02,2026-03-03,FastLog,Centro-Oeste,entregue,647.66
1499,2026-02-12,2026-02-19,Speedy,Sul,atraso,195.03
1500,2026-03-11,2026-03-20,LogX,Sudeste,atraso,724.66
1501,2026-02-08,2026-02-16,FastLog,Norte,atraso,693.47
1502,2026-02-25,2026-03-05,Speedy,Centro-Oeste,atraso,73.21
1503,2026-03-04,2026-03-10,LogX,Norte,atraso,441.16
1504,2026-02-15,2026-02-19,Speedy,Nordeste,entregue,366.3
1505,2026-03-29,2026-04-06,LogX,Centro-Oeste,atraso,685.94
1506,2026-01-11,2026-01-14,Speedy,Norte,entregue,255.33
1507,2026-03-03,2026-03-12,Speedy,Nordeste,atraso,611.33
1508,2026-03-18,2026-03-20,Speedy,Norte,entregue,917.55
1509,2026-01-25,2026-01-27,FastLog,Norte,entregue,807.91
1510,2026-03-12,2026-03-19,Speedy,Centro-Oeste,atraso,925.38
1511,2026-02-21,2026-02-25,Speedy,Nordeste,entregue,979.58
1512,2026-01-04,2026-01-12,Speedy,Sudeste,atraso,60.14
1513,2026-02-28,2026-03-09,LogX,Sul,atraso,641.6
1514,2026-03-13,2026-03-20,UltraShip,Centro-Oeste,atraso,442.2
1515,2026-01-20,2026-01-25,Speedy,Nordeste,atraso,866.86
1516,2026-03-04,2026-03-12,FastLog,Norte,atraso,289.22
1517,2026-02-23,2026-02-27,LogX,Nordeste,entregue,981.98
1518,2026-03-15,2026-03-17,UltraShip,Sul,entregue,633.02
1519,2026-02-26,2026-03-04,FastLog,Sul,atraso,803.86
1520,2026-03-31,2026-04-09,UltraShip,Sudeste,atraso,131.32
1521,2026-02-10,2026-02-11,Speedy,Sudeste,entregue,224.28
1522,2026-01-03,2026-01-10,Speedy,Sul,atraso,770.48
1523,2026-01-06,2026-01-15,FastLog,Centro-Oeste,atraso,70.89
1524,2026-01-05,2026-01-14,FastLog,Centro-Oeste,atraso,826.03
1525,2026-01-05,2026-01-08,UltraShip,Norte,entregue,63.25
1526,2026-02-23,2026-02-28,FastLog,Sudeste,atraso,674.26
1527,2026-02-16,2026-02-24,Speedy,Norte,atraso,396.84
1528,2026-03-28,2026-04-05,LogX,Sudeste,atraso,630.92
1529,2026-02-18,2026-02-22,FastLog,Sul,entregue,711.23
1530,2026-01-09,2026-01-10,FastLog,Centro-Oeste,entregue,375.35
1531,2026-01-20,2026-01-21,LogX,Centro-Oeste,entregue,152.56
1532,2026-03-02,2026-03-06,UltraShip,Sul,entregue,116.16
1533,2026-02-04,2026-02-10,LogX,Norte,atraso,609.49
1534,2026-02-19,2026-02-27,LogX,Norte,atraso,544.62
1535,2026-03-23,2026-03-29,LogX,Nordeste,atraso,755.09
1536,2026-03-03,2026-03-12,LogX,Sudeste,atraso,534.25
1537,2026-01-17,2026-01-26,LogX,Norte,atraso,451.32
1538,2026-03-29,2026-03-31,UltraShip,Sul,entregue,428.18
1539,2026-01-03,2026-01-04,LogX,Norte,entregue,75.12
1540,2026-02-01,2026-02-03,LogX,Centro-Oeste,entregue,368.78
1541,2026-01-13,2026-01-18,FastLog,Sudeste,atraso,977.22
1542,2026-03-30,2026-04-03,UltraShip,Nordeste,entregue,879.88
1543,2026-03-14,2026-03-18,FastLog,Sudeste,entregue,362.91
1544,2026-03-09,2026-03-18,FastLog,Centro-Oeste,atraso,608.41
1545,2026-01-14,2026-01-22,Speedy,Centro-Oeste,atraso,854.93
1546,2026-01-11,2026-01-17,LogX,Centro-Oeste,atraso,469.21
1547,2026-02-25,2026-02-26,LogX,Centro-Oeste,entregue,67.06
1548,2026-03-08,2026-03-10,LogX,Sul,entregue,120.78
1549,2026-01-29,2026-02-04,Speedy,Nordeste,atraso,534.87
1550,2026-01-09,2026-01-11,FastLog,Centro-Oeste,entregue,970.97
1551,2026-03-08,2026-03-13,Speedy,Centro-Oeste,atraso,708.55
1552,2026-01-25,2026-01-30,Speedy,Norte,atraso,117.37
1553,2026-03-17,2026-03-23,LogX,Nordeste,atraso,229.89
1554,2026-02-11,2026-02-17,LogX,Sudeste,atraso,782.76
1555,2026-01-09,2026-01-15,FastLog,Nordeste,atraso,849.37
1556,2026-03-20,2026-03-22,Speedy,Nordeste,entregue,636.81
1557,2026-02-09,2026-02-12,LogX,Nordeste,entregue,662.2
1558,2026-01-25,2026-01-31,LogX,Centro-Oeste,atraso,76.92
1559,2026-01-05,2026-01-13,LogX,Centro-Oeste,atraso,837.1
1560,2026-01-11,2026-01-12,UltraShip,Sul,entregue,798.86
1561,2026-02-28,2026-03-01,LogX,Sudeste,entregue,296.08
1562,2026-03-29,2026-03-31,UltraShip,Norte,entregue,723.24
1563,2026-03-20,2026-03-26,LogX,Nordeste,atraso,254.11
1564,2026-02-07,2026-02-16,FastLog,Sudeste,atraso,88.31
1565,2026-03-13,2026-03-17,FastLog,Sudeste,entregue,241.08
1566,2026-01-05,2026-01-08,LogX,Sul,entregue,219.7
1567,2026-02-17,2026-02-25,FastLog,Norte,atraso,370.86
1568,2026-03-31,2026-04-09,FastLog,Nordeste,atraso,447.53
1569,2026-01-18,2026-01-23,UltraShip,Norte,atraso,533.11
1570,2026-03-11,2026-03-20,Speedy,Sul,atraso,502.92
1571,2026-02-06,2026-02-08,Speedy,Centro-Oeste,entregue,307.14
1572,2026-03-01,2026-03-04,FastLog,Sudeste,entregue,77.71
1573,2026-02-17,2026-02-24,FastLog,Nordeste,atraso,624.85
1574,2026-03-18,2026-03-25,FastLog,Centro-Oeste,atraso,425.96
1575,2026-01-28,2026-02-03,Speedy,Sul,atraso,333.74
1576,2026-03-10,2026-03-16,UltraShip,Norte,atraso,873.59
1577,2026-03-18,2026-03-20,LogX,Sudeste,entregue,759.41
1578,2026-03-22,2026-03-28,FastLog,Nordeste,atraso,864.88
1579,2026-02-09,2026-02-13,LogX,Centro-Oeste,entregue,520.23
1580,2026-02-14,2026-02-17,LogX,Centro-Oeste,entregue,174.38
1581,2026-03-03,2026-03-05,LogX,Sudeste,entregue,711.41
1582,2026-02-27,2026-02-28,Speedy,Norte,entregue,245.77
1583,2026-03-08,2026-03-13,Speedy,Sul,atraso,469.17
1584,2026-02-25,2026-02-27,FastLog,Norte,entregue,111.75
1585,2026-02-09,2026-02-11,FastLog,Norte,entregue,834.04
1586,2026-02-09,2026-02-16,UltraShip,Norte,atraso,169.64
1587,2026-03-18,2026-03-26,FastLog,Sudeste,atraso,907.94
1588,2026-02-02,2026-02-10,FastLog,Sudeste,atraso,871.02
1589,2026-01-06,2026-01-10,FastLog,Sul,entregue,491.35
1590,2026-03-29,2026-03-30,FastLog,Norte,entregue,757.15
1591,2026-01-19,2026-01-26,LogX,Sudeste,atraso,638.47
1592,2026-03-21,2026-03-22,Speedy,Sul,entregue,812.92
1593,2026-02-09,2026-02-13,LogX,Sul,entregue,460.21
1594,2026-02-28,2026-03-08,LogX,Norte,atraso,796.52
1595,2026-02-28,2026-03-02,Speedy,Nordeste,entregue,489.33
